zip_code,county_standardized,county_original,state,stcountyfp,classfp,ZIP3,rating_area,slspc
36344,Geneva County,Geneva County,AL,1061,H1,363,6.0,440.0
36313,Geneva County,Geneva County,AL,1061,H1,363,6.0,440.0
36453,Geneva County,Geneva County,AL,1061,H1,364,6.0,440.0
36375,Geneva County,Geneva County,AL,1061,H1,363,6.0,440.0
36318,Geneva County,Geneva County,AL,1061,H1,363,6.0,440.0
36322,Geneva County,Geneva County,AL,1061,H1,363,6.0,440.0
36477,Geneva County,Geneva County,AL,1061,H1,364,6.0,440.0
36340,Geneva County,Geneva County,AL,1061,H1,363,6.0,440.0
36352,Geneva County,Geneva County,AL,1061,H1,363,6.0,440.0
36316,Geneva County,Geneva County,AL,1061,H1,363,6.0,440.0
36301,Geneva County,Geneva County,AL,1061,H1,363,6.0,440.0
36314,Geneva County,Geneva County,AL,1061,H1,363,6.0,440.0
36442,Geneva County,Geneva County,AL,1061,H1,364,6.0,440.0
36305,Geneva County,Geneva County,AL,1061,H1,363,6.0,440.0
36349,Geneva County,Geneva County,AL,1061,H1,363,6.0,440.0
35462,Greene County,Greene County,AL,1063,H1,354,12.0,451.0
35491,Greene County,Greene County,AL,1063,H1,354,12.0,451.0
35469,Greene County,Greene County,AL,1063,H1,354,12.0,451.0
35480,Greene County,Greene County,AL,1063,H1,354,12.0,451.0
35443,Greene County,Greene County,AL,1063,H1,354,12.0,451.0
35464,Greene County,Greene County,AL,1063,H1,354,12.0,451.0
36740,Greene County,Greene County,AL,1063,H1,367,12.0,451.0
35463,Greene County,Greene County,AL,1063,H1,354,12.0,451.0
35448,Greene County,Greene County,AL,1063,H1,354,12.0,451.0
35441,Hale County,Hale County,AL,1065,H1,354,12.0,451.0
36765,Hale County,Hale County,AL,1065,H1,367,12.0,451.0
36738,Hale County,Hale County,AL,1065,H1,367,12.0,451.0
36744,Hale County,Hale County,AL,1065,H1,367,12.0,451.0
36786,Hale County,Hale County,AL,1065,H1,367,12.0,451.0
36756,Hale County,Hale County,AL,1065,H1,367,12.0,451.0
35474,Hale County,Hale County,AL,1065,H1,354,12.0,451.0
36776,Hale County,Hale County,AL,1065,H1,367,12.0,451.0
36742,Hale County,Hale County,AL,1065,H1,367,12.0,451.0
36303,Henry County,Henry County,AL,1067,H1,363,6.0,440.0
36319,Henry County,Henry County,AL,1067,H1,363,6.0,440.0
36350,Henry County,Henry County,AL,1067,H1,363,6.0,440.0
36353,Henry County,Henry County,AL,1067,H1,363,6.0,440.0
36345,Henry County,Henry County,AL,1067,H1,363,6.0,440.0
36373,Henry County,Henry County,AL,1067,H1,363,6.0,440.0
36310,Henry County,Henry County,AL,1067,H1,363,6.0,440.0
36317,Henry County,Henry County,AL,1067,H1,363,6.0,440.0
36305,Houston County,Houston County,AL,1069,H1,363,6.0,440.0
36345,Houston County,Houston County,AL,1069,H1,363,6.0,440.0
36321,Houston County,Houston County,AL,1069,H1,363,6.0,440.0
36301,Houston County,Houston County,AL,1069,H1,363,6.0,440.0
36352,Houston County,Houston County,AL,1069,H1,363,6.0,440.0
36343,Houston County,Houston County,AL,1069,H1,363,6.0,440.0
36319,Houston County,Houston County,AL,1069,H1,363,6.0,440.0
36320,Houston County,Houston County,AL,1069,H1,363,6.0,440.0
36350,Houston County,Houston County,AL,1069,H1,363,6.0,440.0
36303,Houston County,Houston County,AL,1069,H1,363,6.0,440.0
36312,Houston County,Houston County,AL,1069,H1,363,6.0,440.0
36370,Houston County,Houston County,AL,1069,H1,363,6.0,440.0
36302,Houston County,Houston County,AL,1069,H1,363,6.0,440.0
36376,Houston County,Houston County,AL,1069,H1,363,6.0,440.0
36375,Houston County,Houston County,AL,1069,H1,363,6.0,440.0
35772,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35744,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35978,Jackson County,Jackson County,AL,1071,H1,359,13.0,457.0
35769,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35748,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35768,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35752,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35771,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35766,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35765,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35776,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35755,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35764,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35966,Jackson County,Jackson County,AL,1071,H1,359,13.0,457.0
35958,Jackson County,Jackson County,AL,1071,H1,359,13.0,457.0
35746,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35979,Jackson County,Jackson County,AL,1071,H1,359,13.0,457.0
35774,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35740,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35745,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35751,Jackson County,Jackson County,AL,1071,H1,357,13.0,457.0
35212,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35215,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35173,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35205,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35180,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35232,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35218,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35444,Jefferson County,Jefferson County,AL,1073,H1,354,3.0,488.0
35048,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35254,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35181,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35079,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35294,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35133,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35130,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35208,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35224,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35202,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35209,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35235,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35091,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35172,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35126,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35061,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35207,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35211,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35217,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35219,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35116,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35062,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35127,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35210,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35214,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35222,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35006,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35023,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35022,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35243,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35244,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35236,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35270,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35295,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35119,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35015,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35139,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35111,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35073,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35117,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35216,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35223,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35020,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35242,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35234,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35231,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35220,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35229,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35123,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35060,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35293,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35206,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35226,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35213,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35228,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35063,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35255,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35146,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35249,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35064,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35005,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35021,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35036,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35285,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35080,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35094,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35068,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35071,Jefferson County,Jefferson County,AL,1073,H1,350,3.0,488.0
35118,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35204,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35203,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35221,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35201,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35233,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35266,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35259,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35260,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35253,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35261,Jefferson County,Jefferson County,AL,1073,H1,352,3.0,488.0
35148,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35142,Jefferson County,Jefferson County,AL,1073,H1,351,3.0,488.0
35586,Lamar County,Lamar County,AL,1075,H1,355,13.0,457.0
35574,Lamar County,Lamar County,AL,1075,H1,355,13.0,457.0
35544,Lamar County,Lamar County,AL,1075,H1,355,13.0,457.0
35552,Lamar County,Lamar County,AL,1075,H1,355,13.0,457.0
35576,Lamar County,Lamar County,AL,1075,H1,355,13.0,457.0
35592,Lamar County,Lamar County,AL,1075,H1,355,13.0,457.0
35555,Lamar County,Lamar County,AL,1075,H1,355,13.0,457.0
35570,Lamar County,Lamar County,AL,1075,H1,355,13.0,457.0
35563,Lamar County,Lamar County,AL,1075,H1,355,13.0,457.0
35677,Lauderdale County,Lauderdale County,AL,1077,H1,356,7.0,495.0
35614,Lauderdale County,Lauderdale County,AL,1077,H1,356,7.0,495.0
35617,Lauderdale County,Lauderdale County,AL,1077,H1,356,7.0,495.0
35633,Lauderdale County,Lauderdale County,AL,1077,H1,356,7.0,495.0
35648,Lauderdale County,Lauderdale County,AL,1077,H1,356,7.0,495.0
35630,Lauderdale County,Lauderdale County,AL,1077,H1,356,7.0,495.0
35634,Lauderdale County,Lauderdale County,AL,1077,H1,356,7.0,495.0
35652,Lauderdale County,Lauderdale County,AL,1077,H1,356,7.0,495.0
35631,Lauderdale County,Lauderdale County,AL,1077,H1,356,7.0,495.0
35645,Lauderdale County,Lauderdale County,AL,1077,H1,356,7.0,495.0
35610,Lauderdale County,Lauderdale County,AL,1077,H1,356,7.0,495.0
35632,Lauderdale County,Lauderdale County,AL,1077,H1,356,7.0,495.0
35650,Lawrence County,Lawrence County,AL,1079,H1,356,5.0,468.0
35672,Lawrence County,Lawrence County,AL,1079,H1,356,5.0,468.0
35643,Lawrence County,Lawrence County,AL,1079,H1,356,5.0,468.0
35651,Lawrence County,Lawrence County,AL,1079,H1,356,5.0,468.0
35603,Lawrence County,Lawrence County,AL,1079,H1,356,5.0,468.0
35618,Lawrence County,Lawrence County,AL,1079,H1,356,5.0,468.0
35654,Lawrence County,Lawrence County,AL,1079,H1,356,5.0,468.0
35673,Lawrence County,Lawrence County,AL,1079,H1,356,5.0,468.0
35619,Lawrence County,Lawrence County,AL,1079,H1,356,5.0,468.0
36865,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36832,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36804,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36849,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36867,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36801,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36831,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36877,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36852,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36830,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36854,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36874,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36866,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36870,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36850,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36879,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
36803,Lee County,Lee County,AL,1081,H1,368,2.0,469.0
35611,Limestone County,Limestone County,AL,1083,H1,356,9.0,525.0
35612,Limestone County,Limestone County,AL,1083,H1,356,9.0,525.0
35739,Limestone County,Limestone County,AL,1083,H1,357,9.0,525.0
35749,Limestone County,Limestone County,AL,1083,H1,357,9.0,525.0
35613,Limestone County,Limestone County,AL,1083,H1,356,9.0,525.0
35610,Limestone County,Limestone County,AL,1083,H1,356,9.0,525.0
35652,Limestone County,Limestone County,AL,1083,H1,356,9.0,525.0
35649,Limestone County,Limestone County,AL,1083,H1,356,9.0,525.0
35757,Limestone County,Limestone County,AL,1083,H1,357,9.0,525.0
35671,Limestone County,Limestone County,AL,1083,H1,356,9.0,525.0
35620,Limestone County,Limestone County,AL,1083,H1,356,9.0,525.0
35742,Limestone County,Limestone County,AL,1083,H1,357,9.0,525.0
35773,Limestone County,Limestone County,AL,1083,H1,357,9.0,525.0
35647,Limestone County,Limestone County,AL,1083,H1,356,9.0,525.0
35615,Limestone County,Limestone County,AL,1083,H1,356,9.0,525.0
35756,Limestone County,Limestone County,AL,1083,H1,357,9.0,525.0
35614,Limestone County,Limestone County,AL,1083,H1,356,9.0,525.0
36047,Lowndes County,Lowndes County,AL,1085,H1,360,11.0,495.0
36775,Lowndes County,Lowndes County,AL,1085,H1,367,11.0,495.0
36040,Lowndes County,Lowndes County,AL,1085,H1,360,11.0,495.0
36761,Lowndes County,Lowndes County,AL,1085,H1,367,11.0,495.0
36752,Lowndes County,Lowndes County,AL,1085,H1,367,11.0,495.0
36785,Lowndes County,Lowndes County,AL,1085,H1,367,11.0,495.0
36043,Lowndes County,Lowndes County,AL,1085,H1,360,11.0,495.0
36032,Lowndes County,Lowndes County,AL,1085,H1,360,11.0,495.0
36701,Lowndes County,Lowndes County,AL,1085,H1,367,11.0,495.0
36830,Macon County,Macon County,AL,1087,H1,368,13.0,457.0
36866,Macon County,Macon County,AL,1087,H1,368,13.0,457.0
36832,Macon County,Macon County,AL,1087,H1,368,13.0,457.0
36013,Macon County,Macon County,AL,1087,H1,360,13.0,457.0
36075,Macon County,Macon County,AL,1087,H1,360,13.0,457.0
36083,Macon County,Macon County,AL,1087,H1,360,13.0,457.0
36088,Macon County,Macon County,AL,1087,H1,360,13.0,457.0
36804,Macon County,Macon County,AL,1087,H1,368,13.0,457.0
36078,Macon County,Macon County,AL,1087,H1,360,13.0,457.0
36029,Macon County,Macon County,AL,1087,H1,360,13.0,457.0
36039,Macon County,Macon County,AL,1087,H1,360,13.0,457.0
36089,Macon County,Macon County,AL,1087,H1,360,13.0,457.0
36860,Macon County,Macon County,AL,1087,H1,368,13.0,457.0
36879,Macon County,Macon County,AL,1087,H1,368,13.0,457.0
36087,Macon County,Macon County,AL,1087,H1,360,13.0,457.0
35806,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35807,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35897,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35750,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35814,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35899,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35893,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35810,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35805,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35748,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35756,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35815,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35767,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35763,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35758,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35803,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35808,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35773,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35804,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35760,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35762,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35895,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35898,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35741,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35759,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35739,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35776,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35812,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35802,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35816,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35757,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35813,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35809,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35896,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35801,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35749,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35761,Madison County,Madison County,AL,1089,H1,357,9.0,525.0
35811,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35824,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
35894,Madison County,Madison County,AL,1089,H1,358,9.0,525.0
36745,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36738,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36728,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36722,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36904,Marengo County,Marengo County,AL,1091,H1,369,13.0,457.0
36763,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36784,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36751,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36732,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36748,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36754,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36736,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36783,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36782,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36773,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36742,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36764,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36786,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
36769,Marengo County,Marengo County,AL,1091,H1,367,13.0,457.0
35565,Marion County,Marion County,AL,1093,H1,355,13.0,457.0
35552,Marion County,Marion County,AL,1093,H1,355,13.0,457.0
35571,Marion County,Marion County,AL,1093,H1,355,13.0,457.0
35581,Marion County,Marion County,AL,1093,H1,355,13.0,457.0
35570,Marion County,Marion County,AL,1093,H1,355,13.0,457.0
35594,Marion County,Marion County,AL,1093,H1,355,13.0,457.0
35563,Marion County,Marion County,AL,1093,H1,355,13.0,457.0
35564,Marion County,Marion County,AL,1093,H1,355,13.0,457.0
35593,Marion County,Marion County,AL,1093,H1,355,13.0,457.0
35548,Marion County,Marion County,AL,1093,H1,355,13.0,457.0
35554,Marion County,Marion County,AL,1093,H1,355,13.0,457.0
35543,Marion County,Marion County,AL,1093,H1,355,13.0,457.0
35016,Marshall County,Marshall County,AL,1095,H1,350,13.0,457.0
35976,Marshall County,Marshall County,AL,1095,H1,359,13.0,457.0
35087,Marshall County,Marshall County,AL,1095,H1,350,13.0,457.0
35975,Marshall County,Marshall County,AL,1095,H1,359,13.0,457.0
